Company,Contact Name,Title,Department,Direct Phone,Mobile Phone,Corporate Phone,Email,City,State,PostalCode,LastVerifiedDate,ConfidenceScore
,,,,,,,,,DELTA AIRLINES DEPARTMENT		7500 AIRLINE DR	MINNEAPOLIS	MN	55450	612-266-4540						Yes	No	No	Marla Bailey	754,,,
,,,,,,,,,Delta dept 386		5101 Northwest Dr	Saint Paul	MN	55111	(612) 250-1429						Yes	No	No	Timothy Litwin	754,,,
,,,,,,,,,Denso FR Maintenance		2400 Denso Drive	ATHENS	TN	37303	(423) 746-0000						Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,Detroit Diesel Remanufacturing		3895 S Hughes Rd	Hibbing	MN	55746	218-231-7000		100 to 249	100,,,
,,,,,,,,,DEUTZ - SHOEMOBILE		1409 Valentine Industrial	Pendergrass	GA	30567	678-315-0019						Yes	No	No	Michael Joseph	258,,,
,,,,,,,,,DEUTZ XCHANGE		1409 VALNTNE IND PKWY STE 100	PENDERGRASS	GA	30567	770-564-7271						No	No	No	Michael Joseph	258,,,
,,,,,,,,,Diamond Crystal Brands	CMAM	1090 Pacific Ave	Bremen	GA	30110	770-537-5813		100 to 249	100,,,
No Company Match,,,,,,,,,Dianne'S Fine Desserts	FRC	410 W Industrial St	Le Center	MN	56057	507-357-4161		20 to 49	40,,,
No Company Match,,,,,,,,,DNR REGIONAL HEADQUARTERS	MAM	1201 E HIGHWAY 2	GRAND RAPIDS	MN	55744					9211	Executive,,,
,,,,,,,,,Dobla Group Usa Llc	FRC; CMAM	1775 Breckinridge Pkwy # 600	Duluth	GA	30096	770-887-0201		50 to 99	100,,,
No Company Match,,,,,,,,,Doehler North America Inc		400 High Point Rd Se # 100	Cartersville	GA	30120	(770) 387-0451		20 to 49	5,,,
No Company Match,,,,,,,,,Dolco Packaging Co	GAM; FRC; KAM; CMAM	252 Hosea Rd	Lawrenceville	GA	30046	770-963-6191		1 to 4	2,,,
and Plumbing and Heating Equipment and Supplies Merchant Wholesalers	Yes	No	No	Savana Garlick	0002K,,,,,,,,,Donaldson Co	FRC	9301 James Ave S # 342	Bloomington	MN	55431			1 to 4	2,,,
Air-Conditioning,,,,,,,,,Donaldson Co		980 Locust St	Baldwin	WI	54002	715-684-3305		100 to 249	100,,,
No Company Match,,,,,,,,,Donovan Construction		13735 Aberdeen St Ne # B	Andover	MN	55304	763-208-8450		10 to 19	10,,,
Legislative,,,,,,,,,Dougherty County Fleet Mntnc	MAM	2104 Habersham Rd	Albany	GA	31701	229-430-6126		5 to 9	10,,,
Periodical,,,,,,,,,Dow Jones & Co		1202 Orchard Hill Rd	Lagrange	GA	30240	706-882-9556		20 to 49	40,,,
,,,,,,,,,Dudley Sawmill LLC,,,
No Company Match,,,,,,,,,Duininck Inc		8558 County Road 9 Ne	Spicer	MN	56288	320-235-3318		5 to 9	2,,,
,,,,,,,,,DUPONT	FRC	5400 DEWEY HILL RD	EDINA	MN	55439					3333	Commercial and Service Industry Machinery Manufacturing	Yes	No	No	Ashley Douglas	470,,,
,,,,,,,,,DUPONT	FRC	1468 PROSSER DR SE	DALTON	GA	30721							Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,DURA LINE	KAM	1000 GEORGE LYONS PKWY	SANDERSVILLE	GA	31082					3359	Other Electrical Equipment and Component Manufacturing	Yes	No	No	Oscar Jessup	219,,,
No Company Match,,,,,,,,,Duracell	KAM	5000B Bohannon Rd	Fairburn	GA	30213	470-317-3047		250 to 499	5,,,
,,,,,,,,,Duracell	KAM	1567 Lukken Industrial Dr W	Lagrange	GA	30240	706-884-6171		500 to 999	100,,,
,,,,,,,,,Duracell	KAM	501 Mouse Creek Rd NW	CHATTANOOGA	TN	37416	(423) 478-6000		100 to 249		3359	Other Electrical Equipment and Component Manufacturing	Yes	No	No	Banton Price	475,,,
,,,,,,,,,Duracell Inc	GAM; KAM; EGAM	14 Research Dr	Bethel	CT	6801	203-796-4000		100 to 249	100,,,
,,,,,,,,,Dura-Line	KAM	995 Waco Mill Rd	Tennille	GA	31089	478-357-6163						Yes	No	No	Oscar Jessup	219,,,
No Company Match,,,,,,,,,Dye Systems Inc	KAM	PO Box 4188	Dalton	GA	30721	706-277-1266				5418	Advertising,,,
Street,,,,,,,,,E R Snell Contractor		6909 Rogers Lake Rd	Lithonia	GA	30058	678-638-1060		20 to 49	20,,,
and Bridge Construction	Yes	No	No	Taylor Piatt	0037K,,,,,,,,,E R Snell Contractor Inc		1408 N County Line Rd	Lithia Springs	GA	30122	770-941-2051		1 to 4	1 - 1,,,
,,,,,,,,,E Z GO		3464 MIKE PADGETT HWY	AUGUSTA	GA	30906					4412	Other Motor Vehicle Dealers	Yes	No	No	Oscar Jessup	219,,,
,,,,,,,,,E.R. SNELL		247 PEGGY LANE	TYRONE	GA	30290	770-985-0600						Yes	No	No	Richard Esdaile	201,,,
No Company Match,,,,,,,,,E.R. SNELL-SNELLVILLE		1745 OAK RD	SNELLVILLE	GA	30078	770-985-0600				5419	Other Professional,,,
,,,,,,,,,EAGLE FLOW SOLUTIONS		4620 PEEK INDUSTRIAL DR	COLUMBUS	GA	31909	762-822-0524						Yes	Yes	No	Matthew Sprouse	256,,,
Public Relations,,,,,,,,,Eagle Rock Distributing Co		594 Richardson Rd Se	Calhoun	GA	30701	770-498-5500		5 to 9	5,,,
,,,,,,,,,Eaton Corp	KAM	3990 Old Tasso Rd Ne	Cleveland	TN	37312	423-472-3305		100 to 249	100,,,
No Company Match,,,,,,,,,Eaton Corp		14900 Technology Dr	Eden Prairie	MN	55344	952-937-9800		20 to 49	40,,,
,,,,,,,,,Eaton Corp	KAM	7000 Highlands Pkwy Se # 101	Smyrna	GA	30082	770-432-7452		20 to 49		3359	Other Electrical Equipment and Component Manufacturing	Yes	No	No	Franco Palazzo	71,,,
and Power Transmission Equipment Manufacturing	Yes	No	No	Ashley Douglas	470,,,,,,,,,Eaton Corp Hydraulics		14615 Lone Oak Rd	Eden Prairie	MN	55344	952-937-9800		250 to 499	100,,,
Professional,,,,,,,,,Eau Claire Co-Op		4970 Kane Rd	Eau Claire	WI	54703	715-876-6422		10 to 19	10,,,
No Company Match,,,,,,,,,Ebert Construction	FRC; CMAM	23350 County Road 10	Loretto	MN	55357	763-498-7844		20 to 49	10,,,
,,,,,,,,,Eccomelt		101 Delano Dr	Manchester	GA	31816	404-891-1233			1 - 1,,,
,,,,,,,,,Ed Miniat		62 Adamson Industrial Blvd	Carrollton	GA	30117	470-729-4008						Yes	No	No	Taylor Piatt	0037K,,,
Equipment,,,,,,,,,Edelmann & Assoc Inc		1900 Annapolis Ln N	Minneapolis	MN	55441	763-559-7867		10 to 19	20,,,
,,,,,,,,,EDF renewables		308 N CR-5	Ivanhoe	MN	56142	(507) 760-0554						Yes	No	No	Jacob Carlson	0006K,,,
,,,,,,,,,EDMOND MFG		1363 7TH AVE	HILLSDALE	WI	54733	715-790-4964						Yes	No	No	Tyler Lee	0016K,,,
,,,,,,,,,EGRMC		1499 FAIR RD	STATESBORO	GA	30458					6211	Offices of Physicians	Yes	No	No	Brandi Collins	220,,,
,,,,,,,,,EI DuPont de Nemours		PRIMARY_ADDRESS_1	Valdosta	GA	31601	229-293-4154				3259	Other Chemical Product and Preparation Manufacturing	Yes	No	No	Tim Long	438,,,
No Company Match,,,,,,,,,Electrical Builders ind		2720 1 1/2 St S	St Cloud	MN	56301	320-257-9008		20 to 49	10,,,
No Company Match,,,,,,,,,Elite Foam		76 Sprayberry Rd	Newnan	GA	30263	770-683-8271		5 to 9	10,,,
,,,,,,,,,Ellingson Co	FRC; CMAM	56113 State Highway 56	West Concord	MN	55985	507-527-2294		100 to 249	100,,,
,,,,,,,,,Walgreens 42-Pendergrass,,,
No Company Match,,,,,,,,,Walker Meats	FRC	821 Tyus Carrollton Rd	Carrollton	GA	30117	770-834-8171		20 to 49	40,,,
No Company Match,,,,,,,,,Walser Nissan	KAM	14750 Buck Hill Rd	Burnsville	MN	55306	612-395-4999		50 to 99	40,,,
No Company Match,,,,,,,,,Walser Polar Chevrolet		1801 County Road F E	White Bear Lake	MN	55110	651-243-4671		20 to 49	40,,,
,,,,,,,,,Waste Eliminator		3234 Grant Rd	Conley	GA	30288	(770) 979-2688						Yes	No	No	Chris Falcone	201,,,
No Company Match,,,,,,,,,Waste Industries Inc		155 Story Rd	Warner Robins	GA	31093	478-929-9941		20 to 49	40,,,
Equipment,,,,,,,,,Wastequip		15629 Clayton Ave E	Rosemount	MN	55068	651-437-4441		20 to 49	40,,,
,,,,,,,,,WATER,,,
,,,,,,,,,WATER,,,
,,,,,,,,,WATER,,,
Supercenters,,,,,,,,,Wayfair	KAM	130 Distribution Dr	Mcdonough	GA	30252	770-914-8336		1 to 4	1,,,
,,,,,,,,,Wayne Davis Concrete		1528 Hughes St NW	ATLANTA	GA	30331	(678) 573-3318						Yes	No	No	Jeremy Hill	0037K,,,
,,,,,,,,,Wayne Davis Concrete		2256 hwy 27 N	CARROLLTON	GA	30116	(678) 573-2222						Yes	No	No	Taylor Piatt	0037K,,,
,,,,,,,,,Wayne Davis Concrete		3503 45th Street SW	LANETT	AL	36863	(334) 465-0867						Yes	No	No	Matthew Sprouse	256,,,
,,,,,,,,,Wayne Davis Concrete		229 Durand road	LAGRANGE	GA	30241	(706) 812-8444						Yes	No	No	Matthew Sprouse	256,,,
,,,,,,,,,Wayne Davis Concrete		99 west ferry road	FRANKLIN	GA	30217	(770) 854-7005						Yes	No	No	Matthew Cannon	256,,,
,,,,,,,,,Wayne Davis Concrete		2481 Bright star rd	DOUGLASVILLE	GA	30135	(678) 573-2226						Yes	No	No	Taylor Piatt	0037K,,,
,,,,,,,,,Wayne Davis Concrete - Six Mile		3787 Cave Spring Road SW	ROME	GA	30165	(706) 204-0025						Yes	No	No	Mason Ramsey	71,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		1891 Rome Hwy	Rockmart	GA	30153	770-684-9219		10 to 19	10,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		152 Liberty Industrial Blvd	Jasper	GA	30143	706-692-3464		10 to 19	10,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		1705 Angham Rd	Hiram	GA	30141	770-439-5711		10 to 19	10,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		5090 Westbrook Rd	Union City	GA	30291	770-774-4546		10 to 19	10,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		927 Mauldin Rd Nw	Calhoun	GA	30701	706-625-0451		5 to 9	10,,,
,,,,,,,,,Wayne Davis Concrete Co	KAM; CMAM	10 Wayne Davis Dr	Tallapoosa	GA	30176	770-574-2326		100 to 249	100,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		115 River Mill Dr	Ball Ground	GA	30107	770-345-4454		10 to 19	20,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		Needs Updated	Ellijay	GA	30540	706-698-3464		10 to 19	10,,,
No Company Match,,,,,,,,,Wayne Davis Concrete Co		156 Rockwood Rd	Tyrone	GA	30290	770-632-3740		5 to 9	5,,,
,,,,,,,,,WAYNE FARMS		825 TWIN MILL RD	MAYSVILLE	GA	30558					4249	Miscellaneous Nondurable Goods Merchant Wholesalers	Yes	No	No	Michael Joseph	258,,,
,,,,,,,,,Wayne Farms Llc	FRC	977 Wayne Poultry Rd	Pendergrass	GA	30567	706-693-2276		100 to 249	100,,,
and Supplies Merchant Wholesalers	Yes	No	No	Peyton James	0058P,,,,,,,,,Wcr Inc	FRC	8345 Grace Rd # A	Macon	GA	31216	478-738-0873		100 to 249	100,,,
No Company Match,,,,,,,,,Weg Electric Corp		6655 Sugarloaf Pkwy	Duluth	GA	30097	678-249-2000		5 to 9	2,,,
,,,,,,,,,WESCOM		10 OUTER DR	SILVER BAY	MN	55614							Yes	No	No	Bradley Beranek	0045M,,,
,,,,,,,,,WEST FRASER		173 PEACHTREE RD	FITZGERALD	GA	31750	229-769-0600						Yes	No	No	Justin Spivey	220,,,
,,,,,,,,,WEST FRASER		4804 GILMAN RD	BLACKSHEAR	GA	31516	912-449-6605						Yes	No	No	Brandi Collins	220,,,
,,,,,,,,,West Fraser - Augusta Lumber Mill		2474 Doug Barnard Pkwy	Augusta	GA	30906	706-793-8753						Yes	Yes	No	Oscar Jessup	219,,,
,,,,,,,,,WEST ROCK		1611 COUNTY ROAD 85	STEVENSON	AL	35772	(256) 437-2161				3222	Converted Paper Product Manufacturing	Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,West Rock-Rock Tenn	FRC	2250 Wabash Ave	St. Paul	MN	55114	651-641-4568				3222	Converted Paper Product Manufacturing	Yes	No	No	Robert Beerling	0021M,,,
,,,,,,,,,Western Integrated Seed		15403 US-12	Cokato	MN	55321	701-238-4340						Yes	No	No	Jacob Carlson	0032K,,,
No Company Match,,,,,,,,,Westrock		6180 Alcovy Rd Ne	Covington	GA	30014	7707843600		20 to 49	40,,,
No Company Match,,,,,,,,,Westrock		1611 County Road 85	Stevenson	AL	35772	256-437-2161		20 to 49	20,,,
,,,,,,,,,Westrock	FRC	709 Papermill Rd	Dublin	GA	31027	478-272-1600		250 to 499	100,,,
,,,,,,,,,Westrock		3800 Tag Rd	Chattanooga	TN	37416	4238927711		100 to 249	100,,,
,,,,,,,,,Westrock	FRC	50 37th Ave Ne	Minneapolis	MN	55421	612-789-2485		100 to 249	100,,,
No Company Match,,,,,,,,,Westrock		384 Maltbie St	Lawrenceville	GA	30046	770-339-3680		10 to 19	10,,,
,,,,,,,,,Westrock		655 41st Ave N	St Cloud	MN	56303	320-252-3660		100 to 249	100,,,
No Company Match,,,,,,,,,Westrock		8165 Cobb Center Dr Nw	Kennesaw	GA	30152	770-426-4333		20 to 49	40,,,
,,,,,,,,,Westrock		4464 S Old Peachtree Rd	Berkeley Lake	GA	30071	770-448-3903		100 to 249	100,,,
No Company Match,,,,,,,,,Westrock	FRC	1311 Walker St	Augusta	GA	30901	706-722-6215		20 to 49	40,,,
,,,,,,,,,Westrock Lithia Spgs Preprint	FRC	600 Riverside Pkwy	Lithia Springs	GA	30122	770-701-6330			1 - 1,,,
,,,,,,,,,Westrock Maintenance		HWY 165 PO Box 159	Cottonton	AL	36851	334-855-5900						Yes	No	No,,,
Equipment,,,,,,,,,Wheeler Material Handling	FRC; KAM	1550 Waring Rd Nw	Dalton	GA	30721	706-226-7991		10 to 19	10,,,
,,,,,,,,,WHEELER MATERIAL HANDLING	KAM	1520 LAUDERDALE MEMORIAL	CHARLESTON	TN	37310	865-466-2957						Yes	No	No	Scarlet Perez	475,,,
,,,,,,,,,WHEELER MATERIAL HANDLING		7442 BONNYSHIRE DR	CHATTANOOGA	TN	37416					8113	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Main	Yes	No	No	Banton Price	475,,,
No Company Match,,,,,,,,,Whitaker Oil Co		1557 Marietta Rd Nw	Atlanta	GA	30318	404-355-8220		20 to 49	40,,,
,,,,,,,,,White Cap		6878 Best Friend Rd	ATLANTA	GA	30340	(770) 263-7500				4441	Building Material and Supplies Dealers	Yes	No	No	Joseph Paglia	258,,,
,,,,,,,,,WHITESTONE TRANSPORTATION		1670 FORSTMANN RD.	LOUISVILLE	GA	30434	601-309-1770						Yes	No	No	Oscar Jessup	219,,,
,,,,,,,,,Wieser Concrete Products Inc	FRC; KAM	W3716 Us Highway 10	Maiden Rock	WI	54750	715-647-2311		50 to 99	100,,,
No Company Match,,,,,,,,,Wikoff Color Corp	KAM	1055 Union Center Dr	Alpharetta	GA	30004	678-393-1934		20 to 49	40,,,
,,,,,,,,,Wilbert Plastic Svc Inc	KAM; CMAM	4221 Otter Lake Rd	St Paul	MN	55110	651-762-2559		250 to 499	100,,,
,,,,,,,,,Wilhite Trailer Sales		3321 Lee Road 54	Opelika	AL	36804	334-741-5434		1 to 4	1 - 1,,,
,,,,,,,,,William Scotsman Mobile Mini		13857 Lake Drive NE	FOREST LAKE	MN	55025	(651) 463-1230						Yes	No	No	Briana Miller	0021M,,,
,,,,,,,,,WILLIAMS INSTITUTIONAL FO		PO BOX 370	DOUGLAS	GA	31534	912-384-5270						Yes	No	No	Justin Spivey	220,,,
,,,,,,,,,WILLIAMS SCOTSMAN		5670 N PARKWAY	MORROW	GA	30260					4599	Other Miscellaneous Retailers	Yes	Yes	No	Chris Falcone	201,,,
Equipment,,,,,,,,,Willmar Forklift Inc		2480 Highway 12 E	Willmar	MN	56201	320-235-9224		5 to 9	5,,,
,,,,,,,,,WINCORE WINDOW COMPANY		548 INDUSTRIAL WAY	SWAINSBORO	GA	30401	478-299-1432						Yes	No	Yes	Brandi Collins	220,,,
and Plumbing and Heating Equipment and Supplies Merchant Wholesalers	Yes	Yes	Yes	Heather Forbes	201,,,,,,,,,Winsupply Co		1931 Rock Chapel Rd	Lithonia	GA	30058	770-484-1112		5 to 9	5,,,
,,,,,,,,,WISCONSIN CENTRAL		1078 RAILROAD AVE	PROCTOR	MN	55810	708-625-5230						No	No	No	Charles Madden	0045M,,,
No Company Match,,,,,,,,,Wlssd Clean Shop Program	FRC	2626 Courtland St	Duluth	MN	55806	218-726-1602		1 to 4	5,,,
,,,,,,,,,Woodbridge Foam Fabricating		1120 Judd Rd	Chattanooga	TN	37406	423-622-8326		100 to 249	100,,,
No Company Match,,,,,,,,,WORKS WATER CITY		2425 BROADWAY ST NE	MINNEAPOLIS	MN	55413	612-673-2543				5416	Management,,,
,,,,,,,,,Wright County Facilities		3650 Braddock Ave NE	Buffalo	MN	55313	7636827382				5415	Computer Systems Design and Related Services	Yes	No	No	Peter Andrews	470,,,
,,,,,,,,,WRIGHT METAL PRODUCTS		1 SUPERIOR DR SE	ROME	GA	30161	706-235-1454				3371	Household and Institutional Furniture and Kitchen Cabinet Manufacturing	Yes	No	No	Mason Ramsey	71,,,
,,,,,,,,,Wright-Hennepin Co-Op Electric	FRC	6800 Electric Dr	Rockford	MN	55373	763-477-3000		100 to 249	100,,,
,,,,,,,,,XPO LOGISTICS		2500 COBB INTERNATIONAL BLVD NW	KENNESAW	GA	30152							Yes	No	No	Kaitlin Cox	71,,,
No Company Match,,,,,,,,,YANCEY BROS CO		1025 FRANK AMERSON PKWY	MACON	GA	31216	478-788-1773				4238	Machinery,,,
,,,,,,,,,YANCEY BROS CO		2697 MCCOLLUM PKWY NW	KENNESAW	GA	30144	678-915-1177						Yes	No	No	Kaitlin Cox	71,,,
Equipment,,,,,,,,,Yancey Bros Co	FRC	187 Interstate South Dr	Mcdonough	GA	30253	770-288-4000		20 to 49	40,,,
Equipment,,,,,,,,,Yancey Bros Co		1899 Knight Ave	Waycross	GA	31503	912-283-9321		10 to 19	10,,,
No Company Match,,,,,,,,,YANCEY BROS CO		228 ANDREW DR	WASHINGTON	GA	30673	706-678-3211				4238	Machinery,,,
,,,,,,,,,YANCEY BROTHERS SERVICE		3011 GA HIGHWAY 257	DUBLIN	GA	31021					5324	Commercial and Industrial Machinery and Equipment Rental and Leasing	Yes	No	No	Brandi Collins	220,,,
No Company Match,,,,,,,,,Yancey Cat Rental Store		335 Hurricane Trl # A	Dacula	GA	30019	678-442-1982		20 to 49	40,,,
,,,,,,,,,Yancey Cat Rental Store	FRC	1604 S Slappey Blvd	Albany	GA	31701	229-435-6262		100 to 249	100,,,
No Company Match,,,,,,,,,Yancey Cat Rental Store		138 Robinson Rd Nw	Calhoun	GA	30701	706-629-0776		10 to 19	10,,,
Construction,,,,,,,,,Yancey Cat Rental Store		4165 Mike Padgett Hwy	Augusta	GA	30906	706-790-1300		20 to 49	40,,,
Equipment,,,,,,,,,Yancey Power Systems	CMAM	259 Lee Industrial Blvd	Austell	GA	30168	770-941-2424		20 to 49	40,,,
,,,,,,,,,Yancey Power Systems		2000 Etheridge Mill Rd	Griffin	GA	30224	770-233-4397						Yes	No	Yes	Richard Esdaile	201,,,
,,,,,,,,,Yancey Rents		557 LEE INDUSTRIAL BLVD	AUSTELL	GA	30168	770-941-2300						Yes	Yes	No	Taylor Piatt	0037K,,,
,,,,,,,,,YANCEY RENTS		5905 Hubbard Town Rd	Cumming	GA	30028	770-941-2300						Yes	Yes	No	Andrew Bezek	0008M,,,
No Company Match,,,,,,,,,Ykk Ap America Inc	CMAM	1229 Hwy 441 Byp	Dublin	GA	31021	478-277-1955		10 to 19	20,,,
,,,,,,,,,ZEIGLER I-FALLS	KAM	2420 CRESCENT DR	INTERNATIONAL FALLS	MN	56649							Yes	No	No	Bradley Beranek	0045M,,,
,,,,,,,,,ZEP INC ENFORCER		350 JOE FRANK HARRIS PARK	EMERSON	GA	30137	770) 386-0801						Yes	No	No	Mason Ramsey	71,,,
,,,,,,,,,ZF ACTIVE & PASSIVE SAFET		5531 RAFE CT	FLOWERY BRANCH	GA	30542					3363	Motor Vehicle Parts Manufacturing	Yes	No	No	Michael Joseph	258,,,
,,,,,,,,,ZIEGLER	KAM	8000 HIGHWAY 101	SHAKOPEE	MN	55379							Yes	No	No	Isaac Hennen	0002K,,,
,,,,,,,,,ZIEGLER - SHAKOPEE COVERA	KAM	7950 HIGHWAY 101	SHAKOPEE	MN	55379							Yes	No	No	Isaac Hennen	0002K,,,
No Company Match,,,,,,,,,ZIEGLER - SHAKOPEE2	KAM	8050 COUNTY ROAD 101 E	SHAKOPEE	MN	55379					4238	Machinery,,,
,,,,,,,,,ZIEGLER ALEXANDRIA	KAM	ALEX TECH COLLEGE YARD B	ALEXANDRIA	MN	56308							Yes	No	No	Caroline Horvath	0032K,,,
No Company Match,,,,,,,,,ZIEGLER CAT	FRC; KAM	1201 WEST 96TH STREET	BLOOMINGTON	MN	55420					4238	Machinery,,,
,,,,,,,,,Ziegler Cat	KAM	18171 Territorial Rd.	Maple Grove	MN	55369	833.941.3159						Yes	No	No	Peter Andrews	470,,,
No Company Match,,,,,,,,,ZIEGLER INC	KAM	3867 HIGHWAY 12 W	WILLMAR	MN	56201					4238	Machinery,,,
,,,,,,,,,ZIEGLER INC	KAM	3311 LIBERTY LN	BRAINERD	MN	56401							Yes	No	No	Caroline Horvath	0032K,,,
and Supplies Merchant Wholesalers	Yes	No	Yes	Marla Bailey	754,,,,,,,,,Ziegler Inc	GAM; FRC; KAM	901 W 94th St	Minneapolis	MN	55420	952-888-4121	CAT Dealer	500 to 999	100,,,
and Supplies Merchant Wholesalers	Yes	No	No	Bradley Beranek	0045M,,,,,,,,,Ziegler Inc	FRC; KAM	10081 E Highway 169	Buhl	MN	55713	218-258-3232		100 to 249	100,,,
No Company Match,,,,,,,,,Ziegler Inc	KAM	210 Garfield Ave	Duluth	MN	55802	218-726-4060		20 to 49	40,,,
No Company Match,,,,,,,,,Ziegler Inc	KAM	2225 255th St	St Cloud	MN	56301	320-253-2234		20 to 49	40,,,
Equipment,,,,,,,,,Ziegler Inc	KAM	3502 State Highway 210 W	Fergus Falls	MN	56537	218-736-2680		20 to 49	40,,,
,,,,,,,,,ZIEGLER-BEMIDJI	KAM	5426 HWY 71 NW	BEMIDJI	MN	56601					5239	Other Financial Investment Activities	Yes	No	No	Jonathan Franklin,,,
No Company Match,,,,,,,,,Zschimmer & Schwarz Inc		7400 Gordon Mcintyre Rd	Gordon	GA	31031	478-628-3224		1 to 4	1,,,
No Company Match,,,,,,,,,Zschimmer & Schwarz Inc		70 Ga Highway 22 W	Milledgeville	GA	31061	478-454-1942		10 to 19	20,,,
Legislative,,,,,,,,,St Louis County Public Safety	MAM	2030 N Arlington Ave	Duluth	MN	55811	218-726-2920		50 to 99	40,,,
No Company Match,,,,,,,,,St Paul Brass-Aluminum Foundry	FRC	954 Minnehaha Ave W	St Paul	MN	55104	651-488-5567		20 to 49	40,,,
No Company Match,,,,,,,,,Stananco Inc		110 Stark Rd	Jackson	GA	30233	770-775-3355		5 to 9	1,,,
No Company Match,,,,,,,,,Standard Iron & Wire Works	FRC	405 Railroad St	Thomson	GA	30824	706-595-7515			1,,,
,,,,,,,,,Star Equipment Ltd		248 Apollo Dr # 100	Lino Lakes	MN	55014	(763) 783-9420		50 to 99	100,,,
,,,,,,,,,STARRETT TRU-STONE TECH DIV		1101 PROSPER DR	WAITE PARK	MN	56387					3322	Cutlery and Handtool Manufacturing	Yes	No	No	Caroline Horvath	0032K,,,
,,,,,,,,,STATE OF MN AIR NATIONAL GUA		614 MILITIA DR	SAINT PAUL	MN	55111	612-713-2238						Yes	No	No	Timothy Litwin	754,,,
,,,,,,,,,Steelcell		210 Industrial Park Rd	Baldwin	GA	30511	706-778-9615				3399	Other Miscellaneous Manufacturing	Yes	No	Yes	Michael Joseph	258,,,
,,,,,,,,,Stella Jones		1014 S First Street	Cameron	WI	54822	7154582018						Yes	No	No	Tyler Lee	0016K,,,
,,,,,,,,,Stepan Co	KAM	1 Polymer Way	Columbus	GA	31907	706-569-3300		50 to 99	100,,,
,,,,,,,,,Stepan Co		951 Bankhead Hwy	Winder	GA	30680	770-867-7471		50 to 99	100,,,
,,,,,,,,,STEPAN CO	KAM	1029 BANKHEAD HWY	WINDER	GA	30680	(770) 480-9504						Yes	No	No	Brett Johns	258,,,
,,,,,,,,,Stericycle		1670 Meadowview Rd	St Paul	MN	55121	651-644-1480		50 to 99	100,,,
No Company Match,,,,,,,,,Stericycle	FRC	2190 Westland Dr Sw	Cleveland	TN	37311	423-472-7103		10 to 19	20,,,
,,,,,,,,,Stericycle	FRC	1924 Joy Lake Rd	Morrow	GA	30260	404-362-9090		50 to 99	100,,,
No Company Match,,,,,,,,,Sterigenics		2973 Olympic Industrial Dr Se	Atlanta	GA	30339	404-355-5102		20 to 49	40,,,
No Company Match,,,,,,,,,Steris Isomedix Svc		380 90th Ave Nw	Minneapolis	MN	55433	763-786-2929		20 to 49	40,,,
Sewage and Other Systems	Yes	No	No	Scarlet Perez	475,,,,,,,,,Stevenson Utilities Water		42274 Us Highway 72	Stevenson	AL	35772	256-437-0277		5 to 9	20,,,
,,,,,,,,,Stickney Ingredients Co.		734 6TH STREET	NICOLLET	MN	56074	507-225-9981				3115	Dairy Product Manufacturing	Yes	No	No	Isaac Hennen	754,,,
,,,,,,,,,Stock Yards		280 Grand Ave E	South St Paul	MN	55075	651-554-8913		50 to 99	100,,,
,,,,,,,,,STORK GAMCO INC		1024 AIRPORT PKWY	GAINESVILLE	GA	30501							Yes	No	No	Michael Joseph	258,,,
,,,,,,,,,STORM POWER COMPONENTS		1615 ENVIRONS LN	DALTON	GA	30720	423-334-4800				3329	Other Fabricated Metal Product Manufacturing	Yes	No	Yes	Scarlet Perez	475,,,
,,,,,,,,,STRATEGIC MATERIALS		3050 ROOSEVELT HWY	COLLEGE PARK	GA	30349	404-761-1340				4239	Miscellaneous Durable Goods Merchant Wholesalers	Yes	Yes	No	Ryan Burns	0037K,,,
No Company Match,,,,,,,,,Strategic Materials Inc		195 Minnehaha Ave E	St Paul	MN	55130	651-224-5700		20 to 49	40,,,
Street,,,,,,,,,Street Department		1400 Adams St Se	Hutchinson	MN	55350	320-234-4219		10 to 19	40,,,
,,,,,,,,,Stryten		1801 Old Highway 8 NW Suite 113	SAINT PAUL	MN	55101	(763) 486-0479						Yes	No	No	Christian Karalunas	0021M,,,
,,,,,,,,,STRYTEN ENERGY		5790 SHILOH RD STE 300	Alpharetta	GA	30005	(678) 566-9306						Yes	No	No	Joshua Bagley	0008M,,,
,,,,,,,,,Stryten Energy	FRC; CMAM	5925 Cabot Parkway	ALPHARETTA	GA	30005	(678) 848-0275						No	No	No	Joshua Bagley	0008M,,,
,,,,,,,,,Sugar Foods Corp	FRC; KAM	580 W Industrial Ct	Villa Rica	GA	30180	770-459-5225		100 to 249	100,,,
Paper,,,,,,,,,Sun Chemical Corp	FRC	1357 Seaboard Industrial Blvd	Atlanta	GA	30318	404-600-3800		5 to 9	5,,,
